E;L;O;NG;A;P;Navegador Web;Passeio escolar;Palestra;Artes
E;L;O;NG;A;P;Navegador Web;Sala de Aula;Palestra;Geografia
E;L;O;NG;A;P;Navegador Web;Biblioteca;Palestra;Geografia
E;L;O;NG;A;P;Navegador Web;Passeio escolar;Palestra;Geografia
E;L;O;NG;A;P;Navegador Web;Sala de Aula;Palestra;História
E;L;O;NG;A;P;Navegador Web;Biblioteca;Palestra;História
E;L;O;NG;A;P;Navegador Web;Passeio escolar;Palestra;História
E;L;O;NG;A;P;Navegador Web;Sala de Aula;Palestra;Ciências
E;L;O;NG;A;P;Navegador Web;Biblioteca;Palestra;Ciências
E;L;O;NG;A;P;Navegador Web;Passeio escolar;Palestra;Ciências
E;L;O;NG;A;P;Navegador Web;Sala de Aula;Palestra;Matemática
E;L;O;NG;A;P;Navegador Web;Biblioteca;Palestra;Matemática
E;L;O;NG;A;P;Navegador Web;Passeio escolar;Palestra;Matemática
E;L;O;NG;A;P;Navegador Web;Sala de Aula;Palestra;Língua Portuguesa
E;L;O;NG;A;P;Navegador Web;Biblioteca;Palestra;Língua Portuguesa
E;L;O;NG;A;P;Navegador Web;Passeio escolar;Palestra;Língua Portuguesa
E;L;O;NG;A;P;Navegador Web;Sala de Aula;Pesquisa;Educação Física
E;L;O;NG;A;P;Navegador Web;Biblioteca;Pesquisa;Educação Física
E;L;O;NG;A;P;Navegador Web;Passeio escolar;Pesquisa;Educação Física
E;L;O;NG;A;P;Navegador Web;Sala de Aula;Pesquisa;Artes
E;L;O;NG;A;P;Navegador Web;Biblioteca;Pesquisa;Artes
E;L;O;NG;A;P;Navegador Web;Passeio escolar;Pesquisa;Artes
E;L;O;NG;A;P;Navegador Web;Sala de Aula;Pesquisa;Geografia
E;L;O;NG;A;P;Navegador Web;Biblioteca;Pesquisa;Geografia
E;L;O;NG;A;P;Navegador Web;Passeio escolar;Pesquisa;Geografia
E;L;O;NG;A;P;Navegador Web;Sala de Aula;Pesquisa;História
E;L;O;NG;A;P;Navegador Web;Biblioteca;Pesquisa;História
E;L;O;NG;A;P;Navegador Web;Passeio escolar;Pesquisa;História
E;L;O;NG;A;P;Navegador Web;Sala de Aula;Pesquisa;Ciências
E;L;O;NG;A;P;Navegador Web;Biblioteca;Pesquisa;Ciências
E;L;O;NG;A;P;Navegador Web;Passeio escolar;Pesquisa;Ciências
E;L;O;NG;A;P;Navegador Web;Sala de Aula;Pesquisa;Matemática
E;L;O;NG;A;P;Navegador Web;Biblioteca;Pesquisa;Matemática
E;L;O;NG;A;P;Navegador Web;Passeio escolar;Pesquisa;Matemática
E;L;O;NG;A;P;Navegador Web;Sala de Aula;Pesquisa;Língua Portuguesa
E;L;O;NG;A;P;Navegador Web;Biblioteca;Pesquisa;Língua Portuguesa
E;L;O;NG;A;P;Navegador Web;Passeio escolar;Pesquisa;Língua Portuguesa
E;L;O;NG;A;P;Navegador Web;Sala de Aula;Produção de Material (Texto, Vídeo, etc);Educação Física
E;L;O;NG;A;P;Navegador Web;Biblioteca;Produção de Material (Texto, Vídeo, etc);Educação Física
E;L;O;NG;A;P;Navegador Web;Passeio escolar;Produção de Material (Texto, Vídeo, etc);Educação Física
E;L;O;NG;A;P;Navegador Web;Sala de Aula;Produção de Material (Texto, Vídeo, etc);Artes
E;L;O;NG;A;P;Navegador Web;Biblioteca;Produção de Material (Texto, Vídeo, etc);Artes
E;L;O;NG;A;P;Navegador Web;Passeio escolar;Produção de Material (Texto, Vídeo, etc);Artes
E;L;O;NG;A;P;Navegador Web;Sala de Aula;Produção de Material (Texto, Vídeo, etc);Geografia
E;L;O;NG;A;P;Navegador Web;Biblioteca;Produção de Material (Texto, Vídeo, etc);Geografia
E;L;O;NG;A;P;Navegador Web;Passeio escolar;Produção de Material (Texto, Vídeo, etc);Geografia
E;L;O;NG;A;P;Navegador Web;Sala de Aula;Produção de Material (Texto, Vídeo, etc);História
E;L;O;NG;A;P;Navegador Web;Biblioteca;Produção de Material (Texto, Vídeo, etc);História
E;L;O;NG;A;P;Navegador Web;Passeio escolar;Produção de Material (Texto, Vídeo, etc);História
E;L;O;NG;A;P;Navegador Web;Sala de Aula;Produção de Material (Texto, Vídeo, etc);Ciências
E;L;O;NG;A;P;Navegador Web;Biblioteca;Produção de Material (Texto, Vídeo, etc);Ciências
E;L;O;NG;A;P;Navegador Web;Passeio escolar;Produção de Material (Texto, Vídeo, etc);Ciências
E;L;O;NG;A;P;Navegador Web;Sala de Aula;Produção de Material (Texto, Vídeo, etc);Matemática
E;L;O;NG;A;P;Navegador Web;Biblioteca;Produção de Material (Texto, Vídeo, etc);Matemática
E;L;O;NG;A;P;Navegador Web;Passeio escolar;Produção de Material (Texto, Vídeo, etc);Matemática
E;L;O;NG;A;P;Navegador Web;Sala de Aula;Produção de Material (Texto, Vídeo, etc);Língua Portuguesa
E;L;O;NG;A;P;Navegador Web;Biblioteca;Produção de Material (Texto, Vídeo, etc);Língua Portuguesa
E;L;O;NG;A;P;Navegador Web;Passeio escolar;Produção de Material (Texto, Vídeo, etc);Língua Portuguesa
E;L;O;NG;A;P;Navegador Web;Sala de Aula;Outros;Educação Física
E;L;O;NG;A;P;Navegador Web;Biblioteca;Outros;Educação Física
E;L;O;NG;A;P;Navegador Web;Passeio escolar;Outros;Educação Física
E;L;O;NG;A;P;Navegador Web;Sala de Aula;Outros;Artes
E;L;O;NG;A;P;Navegador Web;Biblioteca;Outros;Artes
E;L;O;NG;A;P;Navegador Web;Passeio escolar;Outros;Artes
E;L;O;NG;A;P;Navegador Web;Sala de Aula;Outros;Geografia
E;L;O;NG;A;P;Navegador Web;Biblioteca;Outros;Geografia
E;L;O;NG;A;P;Navegador Web;Passeio escolar;Outros;Geografia
E;L;O;NG;A;P;Navegador Web;Sala de Aula;Outros;História
E;L;O;NG;A;P;Navegador Web;Biblioteca;Outros;História
E;L;O;NG;A;P;Navegador Web;Passeio escolar;Outros;História
E;L;O;NG;A;P;Navegador Web;Sala de Aula;Outros;Ciências
E;L;O;NG;A;P;Navegador Web;Biblioteca;Outros;Ciências
E;L;O;NG;A;P;Navegador Web;Passeio escolar;Outros;Ciências
E;L;O;NG;A;P;Navegador Web;Sala de Aula;Outros;Matemática
E;L;O;NG;A;P;Navegador Web;Biblioteca;Outros;Matemática
E;L;O;NG;A;P;Navegador Web;Passeio escolar;Outros;Matemática
E;L;O;NG;A;P;Navegador Web;Sala de Aula;Outros;Língua Portuguesa
E;L;O;NG;A;P;Navegador Web;Biblioteca;Outros;Língua Portuguesa
E;L;O;NG;A;P;Navegador Web;Passeio escolar;Outros;Língua Portuguesa
E;L;O;NG;T;P;Navegador Web;Sala de Aula;Apresentação Cultural (Teatro, Dança, etc);Educação Física
E;L;O;NG;T;P;Navegador Web;Passeio escolar;Apresentação Cultural (Teatro, Dança, etc);Educação Física
E;L;O;NG;T;P;Navegador Web;Sala de Aula;Apresentação Cultural (Teatro, Dança, etc);Inglês
E;L;O;NG;T;P;Navegador Web;Passeio escolar;Apresentação Cultural (Teatro, Dança, etc);Inglês
E;L;O;NG;T;P;Navegador Web;Sala de Aula;Apresentação Cultural (Teatro, Dança, etc);Geografia
E;L;O;NG;T;P;Navegador Web;Passeio escolar;Apresentação Cultural (Teatro, Dança, etc);Geografia
E;L;O;NG;T;P;Navegador Web;Sala de Aula;Apresentação Cultural (Teatro, Dança, etc);História
E;L;O;NG;T;P;Navegador Web;Passeio escolar;Apresentação Cultural (Teatro, Dança, etc);História
E;L;O;NG;T;P;Navegador Web;Sala de Aula;Apresentação Cultural (Teatro, Dança, etc);Ciências
E;L;O;NG;T;P;Navegador Web;Passeio escolar;Apresentação Cultural (Teatro, Dança, etc);Ciências
E;L;O;NG;T;P;Navegador Web;Sala de Aula;Apresentação Cultural (Teatro, Dança, etc);Matemática
E;L;O;NG;T;P;Navegador Web;Passeio escolar;Apresentação Cultural (Teatro, Dança, etc);Matemática
E;L;O;NG;T;P;Navegador Web;Sala de Aula;Apresentação Cultural (Teatro, Dança, etc);Língua Portuguesa
E;L;O;NG;T;P;Navegador Web;Passeio escolar;Apresentação Cultural (Teatro, Dança, etc);Língua Portuguesa
E;L;O;NG;T;P;Navegador Web;Sala de Aula;Aula Passeio;Educação Física
E;L;O;NG;T;P;Navegador Web;Passeio escolar;Aula Passeio;Educação Física
E;L;O;NG;T;P;Navegador Web;Sala de Aula;Aula Passeio;Inglês
E;L;O;NG;T;P;Navegador Web;Passeio escolar;Aula Passeio;Inglês
E;L;O;NG;T;P;Navegador Web;Sala de Aula;Aula Passeio;Geografia
E;L;O;NG;T;P;Navegador Web;Passeio escolar;Aula Passeio;Geografia
E;L;O;NG;T;P;Navegador Web;Sala de Aula;Aula Passeio;História
E;L;O;NG;T;P;Navegador Web;Passeio escolar;Aula Passeio;História
E;L;O;NG;T;P;Navegador Web;Sala de Aula;Aula Passeio;Ciências
E;L;O;NG;T;P;Navegador Web;Passeio escolar;Aula Passeio;Ciências
E;L;O;NG;T;P;Navegador Web;Sala de Aula;Aula Passeio;Matemática
E;L;O;NG;T;P;Navegador Web;Passeio escolar;Aula Passeio;Matemática
E;L;O;NG;T;P;Navegador Web;Sala de Aula;Aula Passeio;Língua Portuguesa
E;L;O;NG;T;P;Navegador Web;Passeio escolar;Aula Passeio;Língua Portuguesa
E;L;O;NG;T;P;Navegador Web;Sala de Aula;Dinâmica;Educação Física
E;L;O;NG;T;P;Navegador Web;Passeio escolar;Dinâmica;Educação Física
E;L;O;NG;T;P;Navegador Web;Sala de Aula;Dinâmica;Inglês
E;L;O;NG;T;P;Navegador Web;Passeio escolar;Dinâmica;Inglês
E;L;O;NG;T;P;Navegador Web;Sala de Aula;Dinâmica;Geografia
E;L;O;NG;T;P;Navegador Web;Passeio escolar;Dinâmica;Geografia
E;L;O;NG;T;P;Navegador Web;Sala de Aula;Dinâmica;História
E;L;O;NG;T;P;Navegador Web;Passeio escolar;Dinâmica;História
E;L;O;NG;T;P;Navegador Web;Sala de Aula;Dinâmica;Ciências
E;L;O;NG;T;P;Navegador Web;Passeio escolar;Dinâmica;Ciências
E;L;O;NG;T;P;Navegador Web;Sala de Aula;Dinâmica;Matemática
E;L;O;NG;T;P;Navegador Web;Passeio escolar;Dinâmica;Matemática
E;L;O;NG;T;P;Navegador Web;Sala de Aula;Dinâmica;Língua Portuguesa
E;L;O;NG;T;P;Navegador Web;Passeio escolar;Dinâmica;Língua Portuguesa
E;L;O;NG;T;P;Navegador Web;Sala de Aula;Entrevista;Educação Física
E;L;O;NG;T;P;Navegador Web;Passeio escolar;Entrevista;Educação Física
E;L;O;NG;T;P;Navegador Web;Sala de Aula;Entrevista;Inglês
E;L;O;NG;T;P;Navegador Web;Passeio escolar;Entrevista;Inglês
E;L;O;NG;T;P;Navegador Web;Sala de Aula;Entrevista;Geografia
E;L;O;NG;T;P;Navegador Web;Passeio escolar;Entrevista;Geografia
E;L;O;NG;T;P;Navegador Web;Sala de Aula;Entrevista;História
E;L;O;NG;T;P;Navegador Web;Passeio escolar;Entrevista;História
E;L;O;NG;T;P;Navegador Web;Sala de Aula;Entrevista;Ciências
E;L;O;NG;T;P;Navegador Web;Passeio escolar;Entrevista;Ciências
E;L;O;NG;T;P;Navegador Web;Sala de Aula;Entrevista;Matemática
E;L;O;NG;T;P;Navegador Web;Passeio escolar;Entrevista;Matemática
E;L;O;NG;T;P;Navegador Web;Sala de Aula;Entrevista;Língua Portuguesa
E;L;O;NG;T;P;Navegador Web;Passeio escolar;Entrevista;Língua Portuguesa
E;L;O;NG;T;P;Navegador Web;Sala de Aula;Excursão Cultural;Educação Física
E;L;O;NG;T;P;Navegador Web;Passeio escolar;Excursão Cultural;Educação Física
E;L;O;NG;T;P;Navegador Web;Sala de Aula;Excursão Cultural;Inglês
E;L;O;NG;T;P;Navegador Web;Passeio escolar;Excursão Cultural;Inglês
E;L;O;NG;T;P;Navegador Web;Sala de Aula;Excursão Cultural;Geografia
E;L;O;NG;T;P;Navegador Web;Passeio escolar;Excursão Cultural;Geografia
